orderID,candidate_address,is_comp,subject_address,bath_score_diff,full_baths_diff,half_baths_diff,room_count_diff,bedrooms_diff,effective_age_diff,subject_age_diff,lot_size_diff_sf,gla_diff,gla_per_bedroom_diff,lot_util_diff,condition_diff,basement_score_diff,abs_bath_score_diff,abs_full_bath_diff,abs_half_bath_diff,abs_room_count_diff,abs_bedrooms_diff,abs_effective_age_diff,abs_subject_age_diff,abs_lot_size_diff_sf,abs_gla_diff,abs_basement_score_diff,distance_to_subject_km,same_property_type,sold_recently,score,rank,subject_bath_score,subject_num_full_baths,subject_num_half_baths,subject_bedrooms,subject_gla,subject_lot_size_sf,subject_property_type,subject_condition,candidate_bath_score,candidate_num_full_baths,candidate_num_half_baths,candidate_bedrooms,candidate_gla,candidate_lot_size_sf,candidate_property_type,candidate_close_price,candidate_condition,explanation
4763898,9 Chittick Ave,1,70 Joffre St Dartmouth NS B2Y3C9,0.5,0.0,,0.0,-1.0,-55.0,15.0,,-133.0,150.66666666666669,,1.0,0.5,0.5,0.0,,0.0,1.0,55.0,15.0,,133.0,0.5,1.12,1.0,1.0,3.367581605911255,2.0,1.5,1,1,2.0,1170,7541.0,Detached,Average,1.0,1,0,3,1303,,Detached,547500,Superior,"The candidate property at 9 Chittick Ave received a higher score due to its similar room count and effective age compared to the subject property. Even though the candidate has one fewer bedroom, the substantial decrease in effective age positively influenced the similarity score. However, the fact that the candidate property was sold recently slightly reduced its similarity score."
4763898,27 Cranston Ave,1,70 Joffre St Dartmouth NS B2Y3C9,0.5,0.0,,0.0,-1.0,-44.0,26.0,,-45.0,180.0,,1.0,0.5,0.5,0.0,,0.0,1.0,44.0,26.0,,45.0,0.5,0.67,1.0,1.0,3.13130784034729,3.0,1.5,1,1,2.0,1170,7541.0,Detached,Average,1.0,1,0,3,1215,,Detached,441200,Inferior,"The candidate property at 27 Cranston Ave was rated as more comparable to the subject due to its identical room count, one fewer bedroom, and a significantly older effective age, which all positively contributed to its score. However, the 26-year age difference and recent sale of the subject property slightly decreased the similarity score."
4764028,2 Brigadier Pvt,1,2 Forsey St Ottawa ON K1N7X7,0.5,0.0,,1.0,1.0,-8.0,7.0,-2074.0,-1.0,304.16666666666663,0.6106743543244229,1.0,1.25,0.5,0.0,,1.0,1.0,8.0,7.0,2074.0,1.0,1.25,0.8,1.0,0.0,2.547394037246704,1.0,2.5,2,1,3.0,1822,911.0,Townhouse,Average,2.0,2,0,2,1823,2985.0,Townhouse,922500,Inferior,"The candidate property at 2 Brigadier Pvt was ranked as more comparable to the subject at 2 Forsey St due to similar room count and a lower effective age compared to the subject. However, the model found the differences in bedrooms count, lot utility, and basement score to make the candidate less similar, resulting in a score of 2.55."
4764028,383 Daly Ave,1,2 Forsey St Ottawa ON K1N7X7,-1.0,-1.0,0.0,-2.0,-2.0,-138.0,-123.0,-1538.0,-1514.0,59.866666666666674,1.3621427347456525,0.0,1.25,1.0,1.0,0.0,2.0,2.0,138.0,123.0,1538.0,1514.0,1.25,0.91,1.0,1.0,1.440181851387024,2.0,2.5,2,1,3.0,1822,911.0,Townhouse,Average,3.5,3,1,5,3336,2449.0,Townhouse,1247000,Similar,"The candidate property was ranked as more comparable due to its significantly lower room count, bedrooms, and effective age compared to the subject property, resulting in positive SHAP values. Conversely, the model deemed the candidate as less similar due to the subject property being slightly older, resulting in a negative SHAP value, along with a larger absolute difference in gross living area, which also negatively impacted the similarity score."
4764028,366 Bruyère St,1,2 Forsey St Ottawa ON K1N7X7,0.5,0.0,,0.0,0.0,-98.0,-83.0,-310.0,240.0,80.0,1.2956133819770184,1.0,1.25,0.5,0.0,,0.0,0.0,98.0,83.0,310.0,240.0,1.25,0.01,1.0,1.0,0.9616428017616272,3.0,2.5,2,1,3.0,1822,911.0,Townhouse,Average,2.0,2,0,3,1582,1221.0,Townhouse,1194900,Superior,"The candidate property at 366 Bruyère St received a higher score due to its similarity in room count and bedroom count to the subject property at 2 Forsey St, both of which contributed positively to the score (SHAP +0.19 and +0.04, respectively). However, the substantial effective age difference of -98 years had the most significant positive impact on the score (SHAP +0.92), outweighing the negative impact of the subject's age difference and recent sale status."
4764094,18 Becks Way,1,40 Bellroyal Crt Cole Harbour NS B2V 2B4,0.0,0.0,0.0,-1.0,0.0,-27.0,1.0,,-552.0,184.0,,1.0,0.25,0.0,0.0,0.0,1.0,0.0,27.0,1.0,,552.0,0.25,0.23,1.0,0.0,3.1889431476593018,1.0,2.5,2,1,3.0,1746,6825.0,Detached,Average,2.5,2,1,3,2298,,Detached,662000,Inferior,"The candidate property at 18 Becks Way was ranked as more comparable to the subject due to its lower room count and effective age, which positively influenced the score. However, the larger absolute gross living area and higher basement score of the candidate property had a negative impact on the similarity score, indicating some dissimilarity in these aspects."
4764094,38 Deerbrooke Dr,1,40 Bellroyal Crt Cole Harbour NS B2V 2B4,1.0,1.0,0.0,1.0,0.0,-33.0,-5.0,,58.0,19.33333333333337,,0.0,0.25,1.0,1.0,0.0,1.0,0.0,33.0,5.0,,58.0,0.25,1.03,1.0,0.0,2.4172303676605225,2.0,2.5,2,1,3.0,1746,6825.0,Detached,Average,1.5,1,1,3,1688,,Detached,620000,Similar,"The model ranked the candidate property at 38 Deerbrooke Dr as more comparable to the subject property at 40 Bellroyal Crt due to its similar room count and bedrooms, as well as a lower effective age. However, the higher absolute bath score difference, greater GLA per bedroom difference, and slightly lower basement score contributed to the model ranking the candidate slightly lower in comparison."
4764094,123 Crestwood Pl,1,40 Bellroyal Crt Cole Harbour NS B2V 2B4,0.0,0.0,0.0,-1.0,-1.0,-24.0,4.0,,-354.0,57.0,,1.0,0.25,0.0,0.0,0.0,1.0,1.0,24.0,4.0,,354.0,0.25,0.38,1.0,1.0,1.8570630550384521,3.0,2.5,2,1,3.0,1746,6825.0,Detached,Average,2.5,2,1,4,2100,,Detached,703850,Superior,"The candidate property was ranked as more comparable to the subject property due to having one fewer room and bedroom, as well as being 24 years older, which contributed positively to the similarity score. However, the larger absolute difference in gross living area, recent sale, and a higher difference in basement score made the candidate less similar to the subject property, resulting in a moderate overall similarity score of 1.86."
4764103,142 Donlea Dr,1,10 Crofton Rd Toronto ON M4G2B4,1.0,1.0,,0.0,-1.0,-62.0,7.0,346.0,268.0,356.3333333333333,0.3984368780943475,1.0,1.0,1.0,1.0,,0.0,1.0,62.0,7.0,346.0,268.0,1.0,0.54,1.0,1.0,2.268866777420044,1.0,3.0,3,0,2.0,1602,3694.0,Detached,Average,2.0,2,0,3,1334,3348.0,Detached,1520000,Inferior,"The candidate property at 142 Donlea Dr was ranked as more comparable to the subject at 10 Crofton Rd due to its similar room count and a slightly lower effective age, which contributed positively to the score. However, the fact that it was sold recently, had a slightly different lot utility, and a different basement score made it less similar, resulting in a moderate overall score of 2.27."
4764103,138 Banff Rd,1,10 Crofton Rd Toronto ON M4G2B4,1.0,1.0,,0.0,-1.0,-66.0,3.0,1758.0,482.0,427.6666666666667,0.5785024408578575,0.0,1.0,1.0,1.0,,0.0,1.0,66.0,3.0,1758.0,482.0,1.0,1.27,1.0,0.0,2.2402184009552,2.0,3.0,3,0,2.0,1602,3694.0,Detached,Average,2.0,2,0,3,1120,1936.0,Detached,1600000,Similar,"The candidate property at 138 Banff Rd received a relatively high score due to its effective age being significantly lower than the subject property, with a SHAP impact of +0.83. Additionally, having the same room count as the subject also contributed positively to its similarity. However, the larger difference in gross living area (GLA) and lot utility negatively impacted the score, indicating a slight mismatch in these aspects."
4764103,128 Donegall Dr,1,10 Crofton Rd Toronto ON M4G2B4,1.0,1.0,,-1.0,-1.0,-80.0,-11.0,1090.0,296.0,365.6666666666667,0.5015261424739346,0.0,1.0,1.0,1.0,,1.0,1.0,80.0,11.0,1090.0,296.0,1.0,0.64,1.0,1.0,1.9523168802261353,3.0,3.0,3,0,2.0,1602,3694.0,Detached,Average,2.0,2,0,3,1306,2604.0,Detached,1680000,Similar,"The candidate property at 128 Donegall Dr was ranked as more similar to the subject property at 10 Crofton Rd due to its lower effective age, which had the highest positive SHAP impact score of +1.08. Despite having fewer rooms and bedrooms, these differences had a relatively minor positive impact on the similarity score. The model found the lot utility and absolute basement score differences to be the primary factors making the candidate less similar, with negative SHAP impact scores of -0.23 and -0.11, respectively."
4765154,1131 Wintergreen Cres,1,844 Cataraqui Woods Dr Kingston ON K7P2P7,-1.0,-1.0,0.0,-13.0,0.0,-21.0,0.0,407.0,-777.0,194.25,0.3965091231738221,0.0,1.25,1.0,1.0,0.0,13.0,0.0,21.0,0.0,407.0,777.0,1.25,0.45,1.0,1.0,1.9007536172866821,1.0,2.5,2,1,4.0,1840,7007.0,Detached,Average,3.5,3,1,4,2617,6600.0,Detached,757750,Average,"The candidate property at 1131 Wintergreen Cres was ranked as more comparable to the subject due to its effective age being 21 years younger than the subject and having the same number of bedrooms. However, the model found it less similar due to a significant difference in room count and a relatively large absolute difference in gross living area."
4765154,829 Larchwood Cres,1,844 Cataraqui Woods Dr Kingston ON K7P2P7,1.0,1.0,0.0,-2.0,0.0,-21.0,0.0,2012.0,108.0,27.0,0.3467407184054173,1.0,1.25,1.0,1.0,0.0,2.0,0.0,21.0,0.0,2012.0,108.0,1.25,0.16,1.0,1.0,1.640550136566162,2.0,2.5,2,1,4.0,1840,7007.0,Detached,Average,1.5,1,1,4,1732,4995.0,Detached,585000,Inferior,"The model ranked the candidate property at 829 Larchwood Cres as more comparable to the subject due to its effective age being 21 years younger, which had the highest positive impact on the similarity score (SHAP +0.26). Additionally, having the same number of bedrooms as the subject also contributed positively to the similarity score (SHAP +0.05). However, the candidate property was considered less similar due to having 2 fewer rooms (SHAP -0.10) and a slightly different lot utility (SHAP -0.22), which had a negative impact on the overall similarity score."
4765154,768 Cataraqui Woods Dr,1,844 Cataraqui Woods Dr Kingston ON K7P2P7,1.0,1.0,0.0,-3.0,1.0,-21.0,0.0,2553.0,619.0,53.0,0.2741295801005206,1.0,1.25,1.0,1.0,0.0,3.0,1.0,21.0,0.0,2553.0,619.0,1.25,0.5,1.0,1.0,0.9029946327209473,3.0,2.5,2,1,4.0,1840,7007.0,Detached,Average,1.5,1,1,3,1221,4454.0,Detached,544000,Inferior,"The model ranked the candidate property as more comparable to the subject property due to its effective age being 21 years younger than the subject, and having the same age as the subject. Additionally, the candidate's absolute bathroom score being 1 higher contributed to the similarity. Conversely, the candidate's lower room count, 1 additional bedroom, and larger gross living area made it less similar to the subject property, resulting in a slightly lower score."
4765502,6673 Riverview Line,1,6997 Creek Line Pain Court ON N0P1Z0,0.0,0.0,0.0,-1.0,1.0,-85.0,25.0,10460.0,145.0,105.41666666666664,15.454541447414718,1.0,0.0,0.0,0.0,0.0,1.0,1.0,85.0,25.0,10460.0,145.0,0.0,2.44,1.0,0.0,2.7664108276367188,1.0,1.5,1,1,4.0,1845,10570.0,Detached,Average,1.5,1,1,3,1700,110.0,Detached,490000,Superior,"The candidate property was ranked higher due to its effective age being 85 years younger than the subject property, which had a high positive impact on the score (SHAP +0.74). Additionally, the candidate property being 25 years older than the subject also positively contributed to the similarity score (SHAP +0.93). However, the difference in the number of bedrooms (1.0) had a slight negative impact on the similarity score (SHAP -0.03), while the lack of difference in basement score slightly decreased the similarity as well (SHAP -0.18)."
4765502,23805 Merlin Rd,1,6997 Creek Line Pain Court ON N0P1Z0,0.5,0.0,,-2.0,1.0,-6.0,104.0,10490.0,80.0,127.08333333333336,22.062495992869263,1.0,0.0,0.5,0.0,,2.0,1.0,6.0,104.0,10490.0,80.0,0.0,5.07,1.0,1.0,0.35137757658958435,2.0,1.5,1,1,4.0,1845,10570.0,Detached,Average,1.0,1,0,3,1765,80.0,Detached,354500,Inferior,"The model ranked the candidate property at 23805 Merlin Rd as relatively comparable to the subject due to its close effective age and GLA, which positively influenced the score with SHAP impacts of +0.52 and +0.22, respectively. However, the lower room count and slightly different bedroom and bathroom counts made it slightly less similar, resulting in a score of 0.35."
4765502,6129 Seventh Line W,1,6997 Creek Line Pain Court ON N0P1Z0,-1.0,-1.0,0.0,-5.0,1.0,-60.0,50.0,10438.0,-19.0,160.08333333333337,14.121208114081384,1.0,0.0,1.0,1.0,0.0,5.0,1.0,60.0,50.0,10438.0,19.0,0.0,10.16,1.0,1.0,-0.8346938490867615,3.0,1.5,1,1,4.0,1845,10570.0,Detached,Average,2.5,2,1,3,1864,132.0,Detached,492500,Superior,"The model ranked the candidate property lower due to a larger difference in room count and a slightly higher absolute bathroom score compared to the subject property. However, it found the candidate more comparable due to its lower effective age, older subject age, and slightly smaller gross living area."
4765899,63 Schooner Dr,1,1753 Reginald Bart Dr Kingston ON K7K0E9,0.5,0.0,,-7.0,0.0,-13.0,-11.0,-606.0,409.0,136.33333333333331,0.2514472669840144,0.0,1.5,0.5,0.0,,7.0,0.0,13.0,11.0,606.0,409.0,1.5,0.44,1.0,1.0,2.814128875732422,1.0,3.5,3,1,3.0,1488,3685.0,Detached,Average,3.0,3,0,3,1079,4291.0,Detached,650000,Average,"The candidate property at 63 Schooner Dr was ranked as more comparable to the subject property at 1753 Reginald Bart Dr due to its similarity in effective age and subject age, which had the highest positive SHAP impacts of 0.38 and 0.62, respectively. However, the model found the candidate less comparable due to a significant difference in room count and absolute room count, with SHAP impacts of -0.29 and -0.15, respectively. The differences in these features led to the overall score of 2.81 for the candidate property."
4765899,67 Schooner Dr,1,1753 Reginald Bart Dr Kingston ON K7K0E9,0.0,0.0,0.0,-9.0,-1.0,-13.0,-11.0,-606.0,-141.0,88.75,0.3796225175083677,1.0,1.5,0.0,0.0,0.0,9.0,1.0,13.0,11.0,606.0,141.0,1.5,0.42,1.0,1.0,2.4837496280670166,2.0,3.5,3,1,3.0,1488,3685.0,Detached,Average,3.5,3,1,4,1629,4291.0,Detached,717000,Superior,"The candidate property at 67 Schooner Dr was ranked as more comparable to the subject at 1753 Reginald Bart Dr due to its lower effective age and subject age compared to the subject property, which had a positive impact on the similarity score. However, the lower number of rooms in the candidate property compared to the subject, along with the higher absolute difference in room count, had a negative impact on the similarity score. Overall, the lower effective age and subject age outweighed the differences in room count, resulting in the candidate property receiving a relatively high similarity score of 2.48."
4765899,1729 Reginald Bart Dr,1,1753 Reginald Bart Dr Kingston ON K7K0E9,2.0,2.0,0.0,-6.0,0.0,-1.0,1.0,471.0,10.0,3.3333333333333144,0.4598538289883658,0.0,1.5,2.0,2.0,0.0,6.0,0.0,1.0,1.0,471.0,10.0,1.5,0.12,1.0,0.0,1.761712670326233,3.0,3.5,3,1,3.0,1488,3685.0,Detached,Average,1.5,1,1,3,1478,3214.0,Detached,640000,Average,"The candidate property was ranked higher due to its effective age being one year younger than the subject property, which positively impacted the similarity score with a SHAP value of +0.17. However, the model deemed the candidate less similar due to a larger absolute difference in bathroom score, room count, and a six-room difference with SHAP values of -0.57, -0.24, and -0.21, respectively."
4765948,1-21 Cherry St,1,190 RIDEAU ST Kingston ON K7K3A3,0.5,0.0,,3.0,-2.0,-40.0,55.0,3039.0,-869.0,110.33333333333336,0.7843065983007341,1.0,0.25,0.5,0.0,,3.0,2.0,40.0,55.0,3039.0,869.0,0.25,0.72,1.0,0.0,1.6434755325317383,1.0,3.5,3,1,3.0,2131,6864.0,Triplex,Average,3.0,3,0,5,3000,3825.0,Triplex,764900,Superior,"The model ranked the candidate property at 1-21 Cherry St as more comparable to the subject at 190 RIDEAU ST due to its lower effective age compared to the subject, which had a positive impact on the score (SHAP +0.78). However, the absolute difference in bathroom score and room count had a negative impact on the score (SHAP -0.04 and -0.09 respectively), indicating some dissimilarity in these aspects."
4765948,46 York St,1,190 RIDEAU ST Kingston ON K7K3A3,1.5,1.0,,4.0,-1.0,-10.0,85.0,3552.0,131.0,210.33333333333337,0.603857607110055,0.0,0.25,1.5,1.0,,4.0,1.0,10.0,85.0,3552.0,131.0,0.25,0.69,0.0,0.0,-2.649284839630127,2.0,3.5,3,1,3.0,2131,6864.0,Triplex,Average,2.0,2,0,4,2000,3312.0,Duplex,617500,Average,"The candidate property at 46 York St was ranked as less comparable to the subject at 190 RIDEAU ST due to a difference in the number of bedrooms, which had a negative SHAP impact of -0.02, and a higher absolute bath score difference, resulting in a negative SHAP impact of -0.20. However, the higher number of rooms had a positive SHAP impact of +0.22, and a lower effective age and subject age difference also contributed positively with SHAP impacts of +0.13 and +0.58, respectively, making the candidate more similar in those aspects."
4765948,275 Division St,1,190 RIDEAU ST Kingston ON K7K3A3,1.5,1.0,,4.0,-1.0,-70.0,25.0,4964.0,631.0,335.33333333333337,0.7894665570210644,1.0,0.25,1.5,1.0,,4.0,1.0,70.0,25.0,4964.0,631.0,0.25,0.87,0.0,1.0,-2.8630783557891846,3.0,3.5,3,1,3.0,2131,6864.0,Triplex,Average,2.0,2,0,4,1500,1900.0,Duplex,675000,Superior,"The candidate property at 275 Division St was ranked lower due to its significantly larger gross living area (gla_diff = 631.0, SHAP -0.13) and higher absolute bathroom score difference (abs_bath_score_diff = 1.5, SHAP -0.15), which made it less comparable to the subject property. However, the effective age difference (effective_age_diff = -70.0, SHAP +0.76) made the candidate more similar, despite the large age gap."
4766326,816 Dickens Ave,1,1004 Connery Ave Ottawa ON K1G2P1,-1.0,-1.0,,0.0,0.0,-35.0,-1.0,1390.0,-204.0,68.0,0.1873542743646485,0.0,1.5,1.0,1.0,,0.0,0.0,35.0,1.0,1390.0,204.0,1.5,0.68,1.0,0.0,4.193819046020508,1.0,1.0,1,0,3.0,1109,8398.0,Detached,Average,2.0,2,0,3,1313,7008.0,Detached,615000,Average,"The candidate property at 816 Dickens Ave received a relatively high score due to its similarities in room count, bedrooms, and effective age, which all contributed positively to the similarity score. However, the model found the differences in lot utility and absolute basement score to be less favorable, resulting in a slightly lower overall score."
4766326,1035 Connery Ave,1,1004 Connery Ave Ottawa ON K1G2P1,-1.0,-1.0,,0.0,0.0,-34.0,0.0,3098.0,0.0,0.0,0.2092422514474434,0.0,1.5,1.0,1.0,,0.0,0.0,34.0,0.0,3098.0,0.0,1.5,0.13,1.0,1.0,4.180718898773193,2.0,1.0,1,0,3.0,1109,8398.0,Detached,Average,2.0,2,0,3,1109,5300.0,Detached,550000,Similar,"The candidate property at 1035 Connery Ave received a relatively high score due to its similarity in room count, bedrooms, and effective age to the subject property. Despite a recent sale and a slightly different lot utility and basement score, these minor differences did not significantly detract from its overall comparability, resulting in a favorable ranking."
4766326,826 Hamlet Rd,1,1004 Connery Ave Ottawa ON K1G2P1,-0.5,0.0,,0.0,0.0,-39.0,-5.0,3359.0,-95.0,31.66666666666663,0.2389332653128779,1.0,1.5,0.5,0.0,,0.0,0.0,39.0,5.0,3359.0,95.0,1.5,0.91,1.0,1.0,3.8562121391296387,3.0,1.0,1,0,3.0,1109,8398.0,Detached,Average,1.5,1,1,3,1204,5039.0,Detached,656000,Superior,"The model ranked the property at 826 Hamlet Rd as relatively similar to the subject property at 1004 Connery Ave due to the identical room count and bedrooms, as well as a slightly older effective age, which positively influenced the similarity score. However, the recent sale of the candidate property and differences in lot utility and GLA per bedroom had a slightly negative impact on the similarity score."
4766430,238 Willett St,1,96 Forestside Cres Halifax NS B3M1M4,0.0,0.0,0.0,0.0,-1.0,-35.0,5.0,,20.0,120.5,,1.0,1.25,0.0,0.0,0.0,0.0,1.0,35.0,5.0,,20.0,1.25,0.3,1.0,0.0,2.855672836303711,1.0,1.5,1,1,3.0,1386,,Condominium,Average,1.5,1,1,4,1366,,Condominium,450000,Superior,"The model ranked the candidate property at 238 Willett St as more similar to the subject at 96 Forestside Cres due to the identical room count and a slightly lower effective age. However, the model found the presence of a basement in the candidate property less comparable to the subject, resulting in a slightly lower score."
4766430,92 Forestside Cres,1,96 Forestside Cres Halifax NS B3M1M4,0.0,0.0,0.0,1.0,0.0,-40.0,0.0,,0.0,0.0,,1.0,1.25,0.0,0.0,0.0,1.0,0.0,40.0,0.0,,0.0,1.25,0.01,1.0,1.0,2.7367000579833984,2.0,1.5,1,1,3.0,1386,,Condominium,Average,1.5,1,1,3,1386,,Condominium,405000,Inferior,"The candidate property at 92 Forestside Cres was ranked as more comparable to the subject at 96 Forestside Cres due to having a similar room count and bedroom count, which contributed positively to the score. Additionally, despite being older by 40 years, the effective age difference still had a positive impact, indicating that the model weighed these similarities more heavily. However, the recent sale of the candidate property and a higher absolute basement score compared to the subject slightly reduced the overall similarity score."
4766430,75 Forestside Cres,1,96 Forestside Cres Halifax NS B3M1M4,0.0,0.0,0.0,1.0,-1.0,-40.0,0.0,,0.0,115.5,,1.0,1.25,0.0,0.0,0.0,1.0,1.0,40.0,0.0,,0.0,1.25,0.07,1.0,1.0,2.6940815448760986,3.0,1.5,1,1,3.0,1386,,Condominium,Average,1.5,1,1,4,1386,,Condominium,433000,Superior,"The candidate property at 75 Forestside Cres was ranked as more comparable to the subject at 96 Forestside Cres primarily due to its similar room count and a larger effective age difference, which both positively contributed to the similarity score. However, the model found the candidate less comparable due to its recent sale and a higher absolute basement score, which had a negative impact on the similarity score."
4767066,1112-730 2 Ave SW,1,1606-730 2 Ave SW Calgary AB T2P 1R8,0.0,0.0,,-1.0,0.0,,0.0,,10.0,10.0,,0.0,0.0,0.0,0.0,,1.0,0.0,,0.0,,10.0,0.0,0.0,1.0,1.0,2.775174617767334,1.0,1.0,1,0,1.0,522,,High Rise Apartment,Good,1.0,1,0,1,512,,High Rise Apartment,405000,Similar,"The model ranked the candidate property as more comparable to the subject primarily due to its similar room count and number of bedrooms, which positively influenced the score. Additionally, the fact that the candidate property is of the same age as the subject property significantly contributed to its higher ranking. However, the presence of missing values for the effective age difference and absolute effective age difference slightly detracted from the similarity score."
4767066,2104-930 16 Ave SW,1,1606-730 2 Ave SW Calgary AB T2P 1R8,0.0,0.0,,-1.0,0.0,,-5.0,,-31.0,31.0,,1.0,0.0,0.0,0.0,,1.0,0.0,,5.0,,31.0,0.0,1.57,1.0,1.0,2.5593466758728027,2.0,1.0,1,0,1.0,522,,High Rise Apartment,Good,1.0,1,0,1,553,,High Rise Apartment,412500,Inferior,"The model ranked the candidate property as more comparable due to its slightly lower room count and the subject property being slightly older by 5 years. These factors positively influenced the similarity score. However, the presence of missing values for effective_age_diff and abs_effective_age_diff negatively impacted the score, as did the candidate property being sold recently. Overall, the slightly lower room count and older age of the subject property, along with the missing values and recent sale of the candidate property, resulted in the given similarity score."
4767066,1606-108 Waterfront Crt SW,1,1606-730 2 Ave SW Calgary AB T2P 1R8,0.0,0.0,,-1.0,0.0,,-6.0,,-36.0,36.0,,1.0,0.0,0.0,0.0,,1.0,0.0,,6.0,,36.0,0.0,0.83,1.0,1.0,2.2822508811950684,3.0,1.0,1,0,1.0,522,,High Rise Apartment,Good,1.0,1,0,1,558,,High Rise Apartment,385000,Inferior,"The candidate property was ranked as more comparable to the subject property due to having one fewer room and being slightly younger by 6 years, both of which positively influenced the similarity score. However, the presence of missing values for effective_age_diff and abs_effective_age_diff, as well as the fact that it was sold recently, had a negative impact on the similarity score, indicating some dissimilarity in these aspects."
4768014,328 Appalachian Cir,1,45 Clonfadda Terr Nepean ON K2J 6E9,1.0,1.0,0.0,0.0,0.0,3.0,6.0,813.0,-139.0,46.33333333333337,0.7155624296852524,0.0,1.5,1.0,1.0,0.0,0.0,0.0,3.0,6.0,813.0,139.0,1.5,1.22,1.0,1.0,4.763071060180664,1.0,3.5,3,1,3.0,1607,3253.0,Detached,Average,2.5,2,1,3,1746,2440.0,Detached,715000,Similar,"The model ranked the candidate property at 328 Appalachian Cir as more comparable to the subject due to its similar room count, bedrooms, and effective age. However, it deemed the property less comparable due to a slightly larger lot size, a higher ratio of gross living area per bedroom, and the fact that it was sold more recently."
4768014,111 Damselfly Way,1,45 Clonfadda Terr Nepean ON K2J 6E9,1.0,1.0,0.0,-1.0,0.0,-4.0,-1.0,325.0,-312.0,104.0,0.6553848340568371,0.0,1.5,1.0,1.0,0.0,1.0,0.0,4.0,1.0,325.0,312.0,1.5,0.51,1.0,1.0,4.738677024841309,2.0,3.5,3,1,3.0,1607,3253.0,Detached,Average,2.5,2,1,3,1919,2928.0,Detached,750000,Similar,"The candidate property was ranked as more comparable to the subject property primarily due to its slightly lower room count and effective age, which positively influenced the score. However, the model considered the recent sale of the candidate property, larger lot utility difference, and higher absolute basement score difference as factors that made it less similar to the subject."
4768014,2402 Regatta Ave,1,45 Clonfadda Terr Nepean ON K2J 6E9,0.0,0.0,0.0,0.0,0.0,-11.0,-8.0,467.0,-386.0,128.66666666666674,0.715351186113765,1.0,1.5,0.0,0.0,0.0,0.0,0.0,11.0,8.0,467.0,386.0,1.5,1.52,1.0,1.0,4.224517345428467,3.0,3.5,3,1,3.0,1607,3253.0,Detached,Average,3.5,3,1,3,1993,2786.0,Detached,779000,Inferior,"The model ranked the candidate property at 2402 Regatta Ave as more comparable to the subject at 45 Clonfadda Terr due to their similar room count and bedroom count. Additionally, the candidate's slightly lower effective age contributed positively to the similarity score. However, the model found the candidate less similar due to its higher lot utility difference and higher absolute basement score difference, as well as the fact that it was sold more recently."
4768037,1105 Haist Street,1,31 YOUNG ST Welland ON L3B4C5,0.0,0.0,,3.0,3.0,-66.0,19.0,-5548.0,793.0,96.92857142857144,0.1634901974430662,0.0,0.25,0.0,0.0,,3.0,3.0,66.0,19.0,5548.0,793.0,0.25,5.44,1.0,0.0,1.9807111024856567,1.0,2.0,2,0,7.0,2755,6452.0,Duplex,Average,2.0,2,0,4,1962,12000.0,Duplex,645000,Similar,"The candidate property at 1105 Haist Street was ranked as more comparable to the subject primarily due to its effective age being 66 years newer than the subject, and the subject's age being 19 years older than the candidate. Additionally, the candidate having 3 more rooms than the subject also contributed positively. However, the large difference in gross living area (793 sq. ft.) and the absolute room count difference had a negative impact on the similarity score despite the positive factors."
4768037,226 Kent St,1,31 YOUNG ST Welland ON L3B4C5,0.0,0.0,,3.0,3.0,-75.0,10.0,1652.0,570.0,152.67857142857144,0.4551985307763995,0.0,0.25,0.0,0.0,,3.0,3.0,75.0,10.0,1652.0,570.0,0.25,11.77,1.0,1.0,1.9456994533538818,2.0,2.0,2,0,7.0,2755,6452.0,Duplex,Average,2.0,2,0,4,2185,4800.0,Duplex,573000,Similar,"The candidate property at 226 Kent St was ranked as more comparable to the subject property at 31 YOUNG ST due to its effective age being 75 years older, which had a high positive impact on the score. Additionally, the higher room count and bedroom count also contributed positively to the similarity score. However, the larger gross living area (GLA) and absolute differences in room count and GLA had a negative impact, indicating some dissimilarity in these aspects."
4768037,168 Windsor St,1,31 YOUNG ST Welland ON L3B4C5,0.0,0.0,,2.0,2.0,-8.0,77.0,3252.0,701.0,17.228571428571456,0.6418651974430661,1.0,0.25,0.0,0.0,,2.0,2.0,8.0,77.0,3252.0,701.0,0.25,1.56,1.0,0.0,-0.5628731846809387,3.0,2.0,2,0,7.0,2755,6452.0,Duplex,Average,2.0,2,0,5,2054,3200.0,Duplex,570000,Superior,"The candidate property at 168 Windsor St was ranked as less comparable due to its larger size (701 sq. ft) compared to the subject, resulting in a negative impact on the score (SHAP -0.32). However, the higher room count and lower effective age compared to the subject had a positive impact on the score, indicating a somewhat closer match overall."
4768126,550 Paine Ave,1,194 Calvington Ave Ottawa ON K2T0H9,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,,-66.0,22.000000000000057,,0.0,1.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,66.0,1.5,0.24,1.0,1.0,4.844300270080566,1.0,2.5,2,1,3.0,1504,2899.0,Townhouse,Good,2.5,2,1,3,1570,,Townhouse,650000,Similar,"The model ranked the candidate property at 550 Paine Ave as more comparable to the subject at 194 Calvington Ave due to their identical room count and bedrooms, which positively influenced the score (SHAP +0.31 and +0.18 respectively). However, the candidate's higher effective age compared to the subject had a slightly negative impact (SHAP +0.30), while the differences in GLA per bedroom and basement scores further reduced the similarity score (SHAP -0.09 and -0.10 respectively)."
